,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.GoodForKids,attributes.RestaurantsReservations,attributes.GoodForMeal,attributes.BusinessParking,attributes.Caters,attributes.NoiseLevel,attributes.RestaurantsTakeOut,attributes.RestaurantsPriceRange2,attributes.OutdoorSeating,attributes.BikeParking,attributes.Ambience,attributes.HasTV,attributes.WiFi,attributes.Alcohol,attributes.RestaurantsAttire,attributes.RestaurantsGoodForGroups,attributes.RestaurantsDelivery,attributes.BusinessAcceptsCreditCards,Chinese,French,Mexican,Italian,Indian,Japanese,American
1000,Z0YOHYA6YtW131xULbnMzQ,Market Street Cafe,12 E Ogden Ave,Las Vegas,NV,89101,36.1730572,-115.1450046,3.5,744,1,"Breakfast & Brunch, Restaurants, American (Traditional)",1,0,4,1,0,average,1,1,0,0,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,1
1001,8bqhrcvbLe-Hz1jcI0yx3Q,Si Jang,"3650 S Decatur Blvd, Ste 24-25",Las Vegas,NV,89103,36.1237099,-115.2073495,4.5,113,1,"Korean, Restaurants, Soup, Noodles",1,1,2,1,0,average,1,2,0,1,2,1,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
1002,y8d90Pt16Nip-B5UXWBP-w,Yard House,11011 W Charleston Blvd,Las Vegas,NV,89135,36.15679595,-115.3343868,4,936,1,"Food, American (Traditional), Vegetarian, Nightlife, Beer Bar, American (New), Wine Bars, Restaurants, Cocktail Bars, Asian Fusion, Beer, Wine & Spirits, Seafood, Bars, Steakhouses",1,0,2,3,0,loud,1,2,1,1,1,1,no,full_bar,casual,1,1,1,0,0,0,0,0,0,1
1003,64o_nYvzIKwHFOSYSEm-qw,Joe's New York Pizza,7580 Las Vegas Blvd S,Las Vegas,NV,89123,36.0520271,-115.17155,3.5,304,1,"Italian, Salad, Pizza, Restaurants",1,0,2,1,1,average,1,2,1,1,1,1,no,none,casual,1,1,1,0,0,0,1,0,0,0
1004,gqdqnFg2lYeSyS20q2ZK_Q,SUZUYA Patisserie,"7225 S Durango Dr, Ste 101",Las Vegas,NV,89113,36.0569792,-115.2801062,4.5,502,1,"Desserts, Bakeries, Patisserie/Cake Shop, Food, Restaurants, Creperies",1,0,1,1,1,average,1,1,1,1,4,0,no,none,casual,0,0,1,0,0,0,0,0,0,0
1006,suQugTjSMYMIrK5fAabC_Q,Roberto's Taco Shop,1220 E Harmon Ave,Las Vegas,NV,89119,36.1079963,-115.1363937,3.5,119,1,"Restaurants, Mexican, Fast Food",1,0,3,1,0,average,1,1,0,1,0,0,no,none,casual,1,0,1,0,0,1,0,0,0,0
1008,il0h5UFgcLiqEw8C6OOmtQ,Homie's Cinnamon Rolls and Comfort Cafe,"3035 E Tropicana Ave, Ste E",Las Vegas,NV,89121,36.0992176,-115.1096599,4.5,322,1,"Bakeries, Breakfast & Brunch, Restaurants, Food",1,0,4,0,1,quiet,1,1,0,1,1,1,free,none,casual,1,0,1,0,0,0,0,0,0,0
1009,Ffhe2cmRyloz3CCdRGvHtA,Earl of Sandwich,4321 W Flamingo Rd,Las Vegas,NV,89103,36.1143517,-115.1961847,4,244,1,"Food, Food Delivery Services, Caterers, Wraps, Sandwiches, Restaurants, Salad, Breakfast & Brunch, Event Planning & Services",1,0,1,2,1,average,1,1,0,0,1,0,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
1010,YH9louUrRpucqk8tuHQeCQ,MB Steak,4455 Paradise Rd,Las Vegas,NV,89169,36.108423,-115.154643,4.5,102,1,"Seafood, Salad, Steakhouses, Restaurants",0,1,2,1,0,average,0,4,0,0,1,1,free,full_bar,dressy,1,0,1,0,0,0,0,0,0,0
1011,lomynsQfC1dALfxyh-x_iA,PKWY Tavern Tivoli,450 S Rampart Blvd,Las Vegas,NV,89145,36.166646,-115.285593,3.5,130,1,"American (New), Sports Bars, Nightlife, Restaurants, Bars, Pubs",0,1,5,3,1,average,1,2,1,0,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1012,5FiuxRWs-indyk2Y9imkSg,Chopstix,2381 E Windmill Ln,Las Vegas,NV,89123,36.041101,-115.12046,3.5,114,1,"Restaurants, Chinese",1,0,2,1,1,average,1,1,0,1,1,1,no,none,casual,1,1,1,1,0,0,0,0,0,0
1013,ruWTngdiC68O9la27hvvHw,Foundation Room,3950 Las Vegas Blvd S,Las Vegas,NV,89119,36.091829,-115.174874,3.5,576,1,"Nightlife, Bars, American (New), Restaurants, Lounges, Dance Clubs",0,1,1,1,0,average,0,3,1,0,1,0,no,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
1014,gdWy-x5KbCbMrwIwI87mMg,Old Homestead Steakhouse,3570 Las Vegas Blvd S,Las Vegas,NV,89109,36.11692218,-115.175011,4,544,1,"Restaurants, Steakhouses",0,1,1,2,0,average,1,4,0,0,2,1,no,full_bar,dressy,1,0,1,0,0,0,0,0,0,0
1015,pLFvCV9SsI8ZbWM_4tVtMg,Tasty Island Jamaican Restaurant,6820 W Flamingo Rd,Las Vegas,NV,89103,36.11492325,-115.2413547,3,146,1,"Delis, Caribbean, Restaurants",1,0,2,1,1,quiet,1,2,0,1,1,1,no,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,0
1016,FB4qtiB4--kt_PqPSowJTA,BF Sushi,"6375 S Rainbow Blvd, Ste 102",Las Vegas,NV,89118,36.072482,-115.243565,4,152,1,"Japanese, Sushi Bars, Restaurants",1,1,3,1,1,quiet,1,2,0,1,4,1,no,full_bar,casual,1,0,1,0,0,0,0,0,1,0
1017,ChQmxnYLSVIQkL8Ct8z55A,Oyster Bay Seafood,3663 Las Vegas Blvd S,Las Vegas,NV,89109,36.10877322,-115.1702363,3,246,1,"American (Traditional), Restaurants, Seafood, Breakfast & Brunch",1,1,2,1,0,average,1,2,0,0,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1018,o0aGMe0ukXSJgd4QefM6cQ,Red Lobster,2325 E Flamingo Rd,Las Vegas,NV,89119,36.114385,-115.120483,3.5,174,1,"Restaurants, American (Traditional), Seafood",1,1,3,1,0,average,1,2,0,1,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1019,AedKwfr0VdNj7Xmx70GW6g,Old School Brewing Company,8410 W Desert Inn Rd,Las Vegas,NV,89117,36.12980376,-115.2746141,3.5,126,0,"Bars, American (New), Restaurants, Breweries, Nightlife, Pubs, American (Traditional), Food",1,1,1,1,0,average,1,2,0,1,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1021,nUpz0YiBsOK7ff9k3vUJ3A,Buddy V's Ristorante,3327 S Las Vegas Blvd,Las Vegas,NV,89109,36.123406,-115.170188,4,1662,1,"American (Traditional), Restaurants, Italian",1,1,3,1,0,average,1,2,0,0,1,0,free,full_bar,casual,1,0,1,0,0,0,1,0,0,1
1022,C1jQ5CbszJkS_cyWgaRVGQ,Swish,"7875 W Sahara Ave, Ste 105",Las Vegas,NV,89117,36.14307442,-115.2632622,3.5,219,1,"Hot Pot, Japanese, Restaurants, Sushi Bars",1,1,2,1,0,average,1,2,0,1,1,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
1024,ysv6yhVYOoH9Pf7PlMyD0g,Wahlburgers,"3635 Las Vegas Blvd S, Unit 100",Las Vegas,NV,89109,36.1141366,-115.1719593,3.5,1436,1,"American (Traditional), Restaurants, Burgers",1,0,3,1,0,loud,1,2,1,0,3,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1025,HD4JDFoc_htq5VYESJT8gw,Wingstop,7017 Spring Mountain Rd,Las Vegas,NV,89117,36.1252875,-115.2462028,3.5,145,1,"American (New), Restaurants, Fast Food, American (Traditional), Chicken Wings",1,0,2,1,1,average,1,2,0,1,1,1,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,1
1026,2IvrdAb6zdxr3ZqplqJHbg,Jose Cuervo Tequileria,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.08052418,-115.1466165,2,479,1,"Restaurants, Mexican",0,0,2,0,0,loud,1,2,0,0,1,1,free,full_bar,casual,1,0,1,0,0,1,0,0,0,0
1027,oDNfrdvMV2Fq0R6vd2XwNw,Koi Restaurant,3667 Las Vegas Blvd S,Las Vegas,NV,89109,36.11047489,-115.1722411,3.5,640,1,"Restaurants, Sushi Bars, Japanese",0,1,1,2,0,average,0,3,0,0,1,0,no,full_bar,dressy,1,0,1,0,0,0,0,0,1,0
1028,6TSpAuUdmo2UEn9emgd8xg,Simply Pure by Chef Stacey Dougan,"707 Fremont St, Ste 1310",Las Vegas,NV,89101,36.1679035,-115.138142,4.5,411,1,"Vegan, Restaurants, Vegetarian",1,0,2,1,1,average,1,2,1,1,1,0,free,none,casual,0,0,1,0,0,0,0,0,0,0
1029,wX1ORSDKPkA5ftE7F6UONw,Strip N Dip Chicken Strips,238 S rainbow Blvd,Las Vegas,NV,89145,36.1714234,-115.2452456,4.5,787,1,"Chicken Shop, Restaurants, Pizza, Comfort Food, Fast Food, American (Traditional)",1,1,2,1,1,average,1,1,0,1,1,1,free,full_bar,casual,1,1,1,0,0,0,0,0,0,1
1030,QMKgn9p_hRUlumBDAAfWlA,Cutting Board Filipino Gastropub,2131 Rock Springs Dr,Las Vegas,NV,89128,36.19767,-115.24738,4,512,1,"Gastropubs, Spanish, Restaurants, Filipino",1,1,5,1,1,average,1,2,1,1,2,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,0
1031,OFNXLfKbnsh7zV6Iu3EbyA,Flamingo Pizza,3500 Wynn Rd,Las Vegas,NV,89103,36.1262137,-115.1944797,2.5,367,1,"Pizza, Restaurants",1,1,3,2,1,quiet,1,2,1,1,1,1,free,none,casual,1,1,1,0,0,0,0,0,0,0
1032,#NAME?,Medley Buffet,4500 W Tropicana Ave,Las Vegas,NV,89103,36.10272319,-115.2025938,3,438,1,"Restaurants, Buffets, American (New)",1,0,4,3,0,average,0,2,0,1,1,0,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,1
1033,FfG8twx5K18y268Gp4dSKA,Hooters,7155 S Rainbow Blvd,Las Vegas,NV,89118,36.05792432,-115.243338,2.5,342,1,"Sports Bars, Chicken Wings, Bars, Nightlife, Restaurants, American (Traditional)",1,1,3,1,1,average,1,2,1,1,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1034,ZrXYLXcEcDvYYBErmafobg,Marketplace Café,3200 Las Vegas Blvd S,Las Vegas,NV,89109,36.12837583,-115.173286,4.5,194,0,"Restaurants, American (New), Cafes, Diners",1,0,1,1,0,average,1,2,0,0,1,0,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,1
1035,UcIrRf2mWgqqlg-HNoDl0A,China One,"7080 N Durango Dr, Ste 130",Las Vegas,NV,89149,36.28967613,-115.285824,3,237,1,"Chinese, Restaurants",1,0,2,0,1,average,1,1,0,1,1,0,no,none,casual,1,1,1,1,0,0,0,0,0,0
1036,N7yuiiu8jhQ-Fl9Npflreg,Lemongrass,3730 Las Vegas Blvd S,Las Vegas,NV,89109,36.1068638,-115.1773988,3.5,1069,1,"Thai, Restaurants",1,1,1,0,0,average,1,2,0,0,0,0,free,full_bar,casual,1,0,1,0,0,0,0,0,0,0
1037,Bm8nRUsZ-dK6g2eJLxMTOw,Naka Sushi,"8540 W Lake Mead Blvd, Ste 120",Las Vegas,NV,89128,36.19981634,-115.2792916,4,373,1,"Japanese, Restaurants, Sushi Bars",1,1,2,1,0,average,1,2,0,1,1,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
1038,gV63aLTQ06Nff0GzJ0tcUA,Alizé,4321 W Flamingo Rd,Las Vegas,NV,89103,36.11447562,-115.1948297,4,447,0,"Nightlife, French, Wine Bars, Desserts, Bars, Food, Restaurants",0,1,1,2,0,quiet,0,4,0,0,3,0,no,full_bar,dressy,1,0,1,0,1,0,0,0,0,0
1039,VfFHPsPtTW4Mgx0eHDyJiQ,Distill - A Local Bar,10820 W Charleston Blvd,Las Vegas,NV,89135,36.16068549,-115.3315911,3.5,400,1,"Nightlife, Bars, Breakfast & Brunch, Italian, Restaurants, Diners",0,0,3,1,0,average,1,2,1,0,0,1,free,full_bar,casual,1,0,1,0,0,0,1,0,0,0
1041,uWECX6-Uq9n8v5ipk9R29A,Lola's A Louisana Kitchen,"241 W Charleston Blvd, Ste 101",Las Vegas,NV,89102,36.1583371,-115.1580211,4,1056,1,"Breakfast & Brunch, Restaurants, Cajun/Creole",1,1,2,1,0,average,1,2,1,1,1,1,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
1042,piJeE_GQxpYE3hvqW__jvA,The Cracked Egg,9921 W Charleston Blvd,Las Vegas,NV,89117,36.15788227,-115.3134784,4,273,1,"American (New), Breakfast & Brunch, Restaurants",1,0,3,0,0,average,1,2,1,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,1
1043,7BZ2NdkysVLgWScSEvhILQ,chow.,"1020 Fremont St, Ste 120",Las Vegas,NV,89101,36.166666,-115.1344046,4,136,0,"Southern, Soul Food, Venues & Event Spaces, Event Planning & Services, Chinese, Local Flavor, Caterers, Pop-Up Restaurants, Comfort Food, Restaurants",1,1,3,2,1,average,1,2,0,1,4,0,free,beer_and_wine,casual,1,0,1,1,0,0,0,0,0,0
1044,tJ9-u9MfpVbX4X2miIJ71w,Hokkaido Teppanyaki Steak House,"3555 S Town Center Dr, Ste 101",Las Vegas,NV,89135,36.1248839,-115.3250841,4,182,1,"Steakhouses, Teppanyaki, Seafood, Bars, Japanese, Sushi Bars, Nightlife, Lounges, Restaurants",1,1,1,1,1,average,1,2,0,1,1,1,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
1046,ufmokEGxGqEWIdvIVsNg_Q,Hafez Persian Cousine,230 S Rainbow Blvd,Las Vegas,NV,89145,36.171313,-115.245475,4.5,226,1,"Middle Eastern, Mediterranean, Restaurants, Persian/Iranian, Vegetarian",1,1,3,1,1,quiet,1,2,0,1,1,1,free,none,casual,1,0,1,0,0,0,0,0,0,0
1047,q3oJ6bNRV3OoJrwc95GOwg,Dirt Dog,"8390 S Rainbow Blvd, Ste 100",Las Vegas,NV,89139,36.0359229,-115.2429072,4.5,1230,1,"Hot Dogs, Street Vendors, Food, Restaurants, American (Traditional), American (New), Desserts, Gastropubs",1,0,3,1,0,average,1,1,0,1,2,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,1
1048,7xXaO9deBDh_dd0JQjA-Qg,Claim Jumper,6629 Las Vegas Blvd S,Las Vegas,NV,89119,36.067666,-115.176931,3,339,0,"American (New), Restaurants",1,1,3,2,0,average,1,2,0,1,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1049,iLlPXAA6NYTgWaG4DgCNEA,McDonald's,3475 S Las Vegas Blvd,Las Vegas,NV,89109,36.12008225,-115.1717556,3,102,1,"Food, Coffee & Tea, Burgers, Fast Food, Restaurants",1,0,2,0,0,very_loud,1,1,1,0,1,0,free,none,casual,1,0,1,0,0,0,0,0,0,0
1051,UpW3jyJ3_kTG7oDSflwnMA,Archi's Thai Kitchen,6360 W Flamingo Rd,Las Vegas,NV,89103,36.1148045,-115.2309225,4,412,1,"Steakhouses, Restaurants, Thai",1,1,2,1,1,average,1,2,0,1,1,0,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
1052,urSuLlkYXXI5uwtKIxl9ew,Joe Maxx Coffee,"500 E Windmill Ln, Ste 175",Las Vegas,NV,89123,36.04303425,-115.1513232,4.5,213,1,"Bagels, Breakfast & Brunch, Patisserie/Cake Shop, Ice Cream & Frozen Yogurt, Vegan, Sandwiches, Coffee & Tea, Cafes, Food, Restaurants",1,0,3,1,1,average,1,1,0,0,3,0,free,none,casual,1,0,1,0,0,0,0,0,0,0
1053,4FaRTjXXFdfs1Nn29V9kAg,KoKoRo Ramen,9484 W Flamingo Rd,Las Vegas,NV,89147,36.1157928,-115.2987139,4,143,1,"Restaurants, Ramen, Japanese",1,1,2,0,0,average,1,1,0,1,2,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
1054,B_WggEKFq-ZFNui8CHPYvA,Soho Sushi Burrito,"2600 W Sahara Ave, Ste 115",Las Vegas,NV,89102,36.145214,-115.176443,4.5,783,1,"Japanese, Mexican, Asian Fusion, Restaurants",1,0,2,1,1,average,1,2,0,0,1,0,no,beer_and_wine,casual,1,0,1,0,0,1,0,0,1,0
1055,O19VReN1I2TBrJsbXUAIJg,Partage,3839 Spring Mountain Rd,Las Vegas,NV,89102,36.1261759,-115.1909378,4.5,106,1,"French, Bars, Wine Bars, Nightlife, Restaurants, Cocktail Bars",0,1,1,1,0,average,0,3,0,0,5,0,free,full_bar,casual,1,0,1,0,1,0,0,0,0,0
1056,XBEx2FI2GKmsjs7eWNr7Lw,Juice 'N' Go,1735 S Rainbow Blvd,Las Vegas,NV,89146,36.1525834,-115.2435895,4.5,276,1,"Food, Restaurants, Sandwiches, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Brazilian",1,1,3,0,1,quiet,1,1,0,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,0
1057,eZcCFV-8X91ZSnmB9807bw,The Cheesecake Factory,"750 S Rampart Blvd, Bldg 17",Las Vegas,NV,89145,36.16462828,-115.289207,3.5,686,1,"American (New), Food, Restaurants, Salad, American (Traditional), Desserts",1,1,4,1,1,average,1,2,1,1,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1058,HyKxWC9PrqlODjO-CBCIZA,Naked City Pizza On Paradise,4608 Paradise Rd,Las Vegas,NV,89169,36.106057,-115.151203,3.5,355,1,"Restaurants, Pizza, Italian, Tacos, Sandwiches, Mexican, Chicken Wings",1,1,2,1,1,average,1,2,0,1,1,1,no,beer_and_wine,casual,1,1,1,0,0,1,1,0,0,0
1059,2Xc6cpbFM6bqKkgz6bV9kQ,Rock n Roll Sushi,"3049 S Las Vegas Blvd, Ste 20, Key Center",Las Vegas,NV,89109,36.131973,-115.163728,3,112,0,"Ethnic Food, Japanese, Restaurants, Sushi Bars, Imported Food, Specialty Food, Food",1,0,2,1,0,average,1,2,0,1,1,1,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
1060,R1L4iwkNPwizkJXFIPMxig,Five Guys,4065 S Maryland Pkwy,Las Vegas,NV,89119,36.115594,-115.138063,4,126,1,"Food, Fast Food, Burgers, Restaurants, American (New)",1,0,2,1,0,average,1,1,0,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,1
1061,8olG8J91NG_QU92WHG5QfA,Amore Taste of Chicago,3945 S Durango Dr,Las Vegas,NV,89147,36.119189,-115.2797333,4,712,1,"Italian, Restaurants, Pizza",1,1,2,1,1,average,1,2,0,1,1,1,no,beer_and_wine,casual,1,1,1,0,0,0,1,0,0,0
1062,-qYuPncpK8elgD-6Qx3v7A,Flock & Fowl,"150 N Las Vegas Blvd, Ste 100",Las Vegas,NV,89101,36.1699583,-115.1397038,4,261,1,"American (New), Chicken Shop, Bars, Singaporean, Restaurants, Asian Fusion, Nightlife",1,1,6,2,1,average,1,2,1,1,3,0,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1063,wZJOlSwUZcVQuLt9sZeV2A,The Cuppa,"9275 W Russell Rd, Ste 170",Las Vegas,NV,89148,36.08442853,-115.2941454,4,171,1,"Bakeries, Restaurants, Juice Bars & Smoothies, Sandwiches, Coffee & Tea, Food",1,0,3,0,1,quiet,1,1,1,1,4,0,free,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,0
1064,TVbVii4EUQt9DG7y698zIw,ARIA Café,3730 Las Vegas Blvd S,Las Vegas,NV,89109,36.10830246,-115.1766069,3,830,1,"American (New), Restaurants, Breakfast & Brunch, Cafes",1,1,2,0,0,average,1,2,0,0,1,0,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1065,Rd11Bosr8JkfoUhZLzpuxg,The Capital Grille,3200 Las Vegas Blvd S,Las Vegas,NV,89109,36.12764837,-115.168328,4.5,727,1,"American (New), Nightlife, American (Traditional), Brazilian, Restaurants, Steakhouses, Seafood, Wine Bars, Bars",0,1,1,1,1,average,0,3,0,0,2,0,free,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
1067,hAKz92Nyvyh05qIE6wpWHg,Tropical Smoothie Cafe,"7291 South Eastern Avenue, Suite 1K",Las Vegas,NV,89119,36.0574741,-115.1205455,2,181,1,"Food, Restaurants, Juice Bars & Smoothies, Sandwiches",1,0,4,0,1,quiet,1,1,1,1,1,0,free,none,casual,1,0,1,0,0,0,0,0,0,0
1068,I22wQGTkLFGn6jTOhwoecQ,Pepe's Tacos,2490 Fremont St,Las Vegas,NV,89104,36.1583542,-115.1164083,3.5,118,1,"Restaurants, Mexican",1,0,3,1,0,average,1,1,0,1,1,1,no,none,casual,1,0,1,0,0,1,0,0,0,0
1069,EOS1D1APHwlU19YL3A1PGQ,L & L Hawaiian Barbecue,1900 N Buffalo Dr,Las Vegas,NV,89128,36.19450971,-115.2597342,3.5,118,1,"Barbeque, Restaurants, Hawaiian, Food",1,0,2,1,1,average,1,1,0,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,0
1070,kPV1DlXSkcXY5G8r2LLmEA,Ichabod's Lounge,3300 E Flamingo Rd,Las Vegas,NV,89121,36.11668407,-115.1035893,4,203,1,"Piano Bars, Nightlife, American (Traditional), Lounges, Restaurants, Bars",0,1,6,1,0,average,1,2,0,1,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1071,jBs2HmEOkqCvdHNnw3N-og,Red Robin Gourmet Burgers,7860 W. Tropical Parkway,Las Vegas,NV,89149,36.271428,-115.266543,3,368,1,"Burgers, American (Traditional), Restaurants, Sandwiches",1,0,3,1,1,average,1,2,0,1,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1072,LZSyWy4IHgXg6QhW2jrBlw,Romano's Macaroni Grill,2400 W Sahara Ave,Las Vegas,NV,89102,36.144605,-115.174916,3,130,0,"Italian, Wine Bars, Nightlife, Restaurants, Bars",1,1,2,1,1,average,1,2,0,1,1,0,no,full_bar,casual,1,0,1,0,0,0,1,0,0,0
1073,2XkVexeY_8zyc9nriSElQg,Tacos Tijuana,2554 E Tropicana Ave,Las Vegas,NV,89121,36.10020889,-115.1151449,4,223,1,"Food, Mexican, Restaurants",1,0,2,1,0,average,1,1,0,1,1,1,no,none,casual,1,0,1,0,0,1,0,0,0,0
1074,UNMBMKI9FjnO9flxPxV-1w,Giovanni's Hole In The Wall,"8125 W Sahara Ave, Ste 170",Las Vegas,NV,89117,36.1426219,-115.2690339,4.5,277,1,"Italian, Pizza, Restaurants, Chicken Wings, Sandwiches, Food",1,1,3,0,1,average,1,2,0,1,1,1,free,beer_and_wine,casual,1,1,1,0,0,0,1,0,0,0
1075,eJCDUkFa7wl-BHYKZzaTMQ,Grape Street,"7501 W Lake Mead Blvd, Ste 120",Las Vegas,NV,89128,36.19518,-115.2573615,3.5,278,0,"Italian, Food, Wine Bars, Nightlife, Restaurants, Beer, Wine & Spirits, Bars, Pizza, American (New)",0,1,2,1,1,average,1,2,1,1,1,1,no,beer_and_wine,casual,1,0,1,0,0,0,1,0,0,1
1076,TL5Dtfnf-5hYG13lBF9N2A,Benihana,3000 Paradise Rd,Las Vegas,NV,89109,36.13515057,-115.1521914,3.5,461,1,"Hotels & Travel, Event Planning & Services, Arts & Entertainment, Beer, Wine & Spirits, Teppanyaki, Casinos, Japanese, Restaurants, Hotels, Food",1,1,1,1,0,average,1,3,0,0,1,0,no,full_bar,casual,1,0,1,0,0,0,0,0,1,0
1077,#NAME?,Le Thai,523 Fremont St,Las Vegas,NV,89101,36.16880181,-115.1398801,4,1638,1,"Beer Gardens, Nightlife, Restaurants, Thai",1,0,2,1,1,average,1,2,1,1,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,0
1078,_8yxceldCT7oe0wJC-yDPA,Benjarong Authentic Thai Cuisine,"7425 S Durango Dr, Ste 101",Las Vegas,NV,89113,36.0533813,-115.2795528,3.5,174,0,"Thai, Food, Restaurants",1,0,2,1,1,quiet,1,2,0,0,1,0,no,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,0
1079,igU-mCXzyn-gmwSzJgeMEQ,The Pizza Kitchen,"5270 S Fort Apache Rd, Ste 320",Las Vegas,NV,89148,36.09310063,-115.2965617,4.5,207,0,"Italian, Pizza, Restaurants",1,0,2,1,0,average,1,1,0,1,1,1,free,none,casual,1,0,1,0,0,0,1,0,0,0
1081,tFC0oaQO0wpwMIaJyUSsAQ,Paris Baguette,"3377 Las Vegas Blvd, Ste 2390",Las Vegas,NV,89109,36.1220157,-115.1696529,4,157,1,"Food, Restaurants, Bakeries, Coffee & Tea, Cafes",1,0,1,1,0,quiet,1,2,1,0,1,0,free,none,casual,0,0,1,0,0,0,0,0,0,0
1082,I2eDD2DK0TjgntEK0KzIbg,Pho Vietnam Grille Express,"3455 S Durango Dr, Ste 114",Las Vegas,NV,89117,36.1271903,-115.2800102,4.5,115,0,"Restaurants, Vietnamese",1,0,1,1,0,quiet,1,1,0,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,0
1083,vZLAmpN-hTI3GCT9hlHVUA,Carbone,3730 Las Vegas Blvd S,Las Vegas,NV,89109,36.107199,-115.176987,4,502,1,"Italian, Restaurants",0,1,1,2,0,average,0,4,0,0,4,0,free,full_bar,dressy,1,0,1,0,0,0,1,0,0,0
1084,#NAME?,Jumbo Super Buffet,1617 S Decatur Blvd,Las Vegas,NV,89102,36.1526204,-115.207511,2,103,1,"Sushi Bars, Buffets, Restaurants, Chinese",1,0,2,1,0,average,1,1,0,0,0,0,no,none,casual,1,0,1,1,0,0,0,0,0,0
1085,A_CXVdyJCE6nyxwbd6fNwg,Libertine Social,3950 S Las Vegas Blvd,Las Vegas,NV,89119,36.09125628,-115.1767654,4,260,1,"Bars, Cocktail Bars, Gastropubs, Nightlife, Beer, Wine & Spirits, Food, American (New), Restaurants",0,1,2,1,0,average,1,3,1,0,2,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1086,z0rSmZQz9eEXjg_C3_E5-g,Stephano's Greek & Mediterranean Grill,4632 S Maryland Pkwy,Las Vegas,NV,89119,36.1049744,-115.1359993,4,345,1,"Desserts, Bars, Mediterranean, Middle Eastern, Greek, Restaurants, Nightlife, Hookah Bars, Food, Beer, Wine & Spirits",1,0,2,1,1,average,1,2,1,1,1,1,free,full_bar,casual,1,1,1,0,0,0,0,0,0,0
1087,7dHYudt6OOIjiaxkSvv3lQ,In-N-Out Burger,2900 W Sahara Ave,Las Vegas,NV,89102,36.1448187,-115.1805739,4,417,1,"Restaurants, Fast Food, Burgers",1,0,3,1,0,average,1,1,1,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,0
1088,GI1F8a__wktcfj6YVjTqAA,Nuro bistro,"4255 S Durango Dr, Ste 110",Las Vegas,NV,89147,36.112131,-115.279456,4.5,142,1,"Restaurants, Chicken Shop, Chinese, Asian Fusion, Cantonese",1,1,3,1,0,average,1,2,0,0,4,0,no,none,casual,1,0,1,1,0,0,0,0,0,0
1089,YNDxeeRUARbd8GRnscJSvg,Panevino Italian Grille,246 Via Antonio Ave,Las Vegas,NV,89119,36.07082623,-115.162891,4,479,1,"Italian, Nightlife, Beer, Wine & Spirits, Food, Vegan, Restaurants, Bars, Cocktail Bars",0,1,1,1,1,average,0,3,0,0,1,0,free,full_bar,dressy,1,0,1,0,0,0,1,0,0,0
